"Id"|"Titulo"|"Precio"|"Modelo_anyo"|"Kilometros"|"Ubicacion"|"URL"|"Color"|"Combustible"|"Recorrido"|"Marca"|"Departamento"|"Ciudad"|"Barrio"|"Modelo"|"Unico"|"Placa"|"Anyo"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"fecha_grabacion"
40|"Mazda 2 Hb"|"$ 25.700.000"|"2009"|"76.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453813607-mazda-mazda-2-2009-_JM"|"Plateado"|"Gasolina"|"76000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"ITY-686"|"2009"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||||||||1|1|1|1|1|1||1|||1|2017-09-04
41|"Mazda 2 Gran Touring"|"$ 57.500.000"|"2018"|"0 Km"|"Meta"|"http://articulo.tucarro.com.co/MCO-448289782-mazda-2-gran-touring-_JM"|"Plateado"||"0"|"Mazda"|"Meta "|" Villavicencio"||"Mazda 2"||"0"|"2018"|||||||"Asistida"|||"No"||||"Automática"|||||||||||||||||||||||2017-09-04
42|"Mazda 2 Touring"|"$ 22.000.000"|"2008"|"110.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455066630-mazda-mazda-2-touring-_JM"|"Verde"|"Gasolina"|"110000"|"Mazda"|"Bogotá D.c. "|" Chapinero"|" El Chicó"|"Mazda 2"|"No"|"QHT-694"|"2008"|"Touring"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||1|1|1||||1|1|1|1|1||||1|1|1|2017-09-04
43|"Mazda 2 Touring Mt 1500cc"|"$ 43.000.000"|"2016"|"12.000 Km"|"Atlántico"|"http://articulo.tucarro.com.co/MCO-455163720-mazda-mazda-2-touring-mt-1500cc-_JM"|"Blanco"|"Gasolina"|"12000"|"Mazda"|"Atlántico "|" Barranquilla"|" Altoprado"|"Mazda 2"|"Sí"|"IRX-734"|"2016"|"TOURING MT 1500CC"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1500"|"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|||||1||||||||||1|1||1||||2017-09-04
44|"Mazda 2"|"$ 37.800.000"|"2015"|"30.100 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454623377-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"30100"|"Mazda"|"Bogotá D.c. "|" Engativa"|" La Granja"|"Mazda 2"|"Sí"|"UCR-137"|"2015"||"Sí"|"Sí"|"Sí"|"Tela"|"1498"|"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"||||||||||||||||||||||2017-09-04
45|"Mazda 2"|"$ 25.500.000"|"2010"|"79.400 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454996359-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"79400"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Multicentro"|"Mazda 2"|"No"|"DDI806"|"2010"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||||||1||||||||2017-09-04
46|"Mazda 2"|"$ 27.000.000"|"2010"|"57.100 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-455153376-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"57100"|"Mazda"|"Bogotá D.c. "|" Suba"|" Mazurén"|"Mazda 2"|"No"|"RZJ570"|"2010"||"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1|1||||1||||2017-09-04
47|"Mazda 2"|"$ 28.800.000"|"2012"|"86.200 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-455177629-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"86200"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"||"RJP-612"|"2012"||||"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1||1||1|||1||||2017-09-04
48|"Mazda 2"|"$ 29.000.000"|"2011"|"38.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453861303-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"38000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"Sí"|"BXR290"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Mecánica"|"No"||"Sí"|"No"|"CD"||"Mecánica"|"Eléctricos"|1|1|||||||1||1|1|1|||||||||2017-09-04
49|"Mazda 2 Hb Fe At 1.5 Aa Ab Abs"|"$ 37.500.000"|"2015"|"31.700 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454853620-mazda-mazda-2-hb-fe-at-15-aa-ab-abs-_JM"|"Gris"|"Gasolina"|"31700"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Roma"|"Mazda 2"|"No"|"ZXY-577"|"2015"|"HB FE AT 1.5 AA AB ABS"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|1|||1||||1||1||1|1|1|1||1||||2017-09-04
50|"Mazda 2 2011"|"$ 30.000.000"|"2011"|"47.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454874451-mazda-mazda-2-2011-_JM"|"Rojo"|"Gasolina"|"47000"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Canaima"|"Mazda 2"|"No"|"RGO-718"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||1||||||||1|1|1||||1||||2017-09-04
51|"Mazda 2"|"$ 26.000.000"|"2010"|"73.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454769923-mazda-mazda-2-_JM"|"Verde"|"Gasolina"|"73000"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Normandía"|"Mazda 2"|"No"|"MQN-459"|"2010"||"Sí"|"Sí"|"Sí"|"Semi-cuero"||"Hidráulica"|"No"|"1.5"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|||||||||||||1|1||1|1|1||||2017-09-04
52|"Mazda 2 2011"|"$ 26.500.000"|"2011"|"60.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453893098-mazda-mazda-2-2011-_JM"|"Rojo"|"Gasolina"|"60000"|"Mazda"|"Bogotá D.c. "|" San Cristobal Sur"|" Sociego"|"Mazda 2"|"Sí"|"RFX-948"|"2011"||"Sí"|"Sí"||"Tela"||"Hidráulica"|||"Sí"||"R/Rep."||"Mecánica"|"Eléctricos"|1|1||||||||||||||||||1||2017-09-04
53|"Mazda 2"|"$ 30.000.000"|"2011"|"69.600 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453234007-mazda-mazda-2-_JM"|"Negro"|"Gasolina"|"69600"|"Mazda"|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|"Mazda 2"|"No"|"CGN933"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"||"Automática"|"Eléctricos"|1|||||||||||||||||1||||2017-09-04
54|"Mazda 2"|"$ 33.500.000"|"2013"|"44.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-452106396-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"44000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"|"Sí"|"MTO-023"|"2013"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"||||||||||||1||||||1||||2017-09-04
55|"Mazda 2 2"|"$ 32.000.000"|"2011"|"82.500 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-454731365-mazda-mazda-2-2-_JM"|"Negro"|"Gasolina"|"82500"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"|"Sí"|"KKW629"|"2011"|"2"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"No"|"1500"|"No"|"No"|"CD"|"4x2"|"Automática"|"Eléctricos"||1||1||||||||1|1|||||1||||2017-09-04
56|"Mazda 2 2012"|"$ 32.500.000"|"2012"|"38.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454065104-mazda-mazda-2-2012-_JM"|"Plateado"||"38500"|"Mazda"|"Antioquia "|" Medellín"|" Altos del Poblado"|"Mazda 2"||"bfj094"|"2012"|||||||"Hidráulica"|||"No"||||"Automática"|||||||||||||||||||||||2017-09-04
57|"Mazda 2 Hatch Back"|"$ 26.500.000"|"2010"|"61.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454045454-mazda-mazda-2-hatch-back-_JM"|"Blanco"|"Gasolina"|"61000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Las Villas"|"Mazda 2"|"Sí"|"RBR230"|"2010"|"HATCH BACK"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1500"|"Sí"|"No"|"CD"||"Mecánica"|"Eléctricos"|1||||||||||1|1|1|1|1|||1||||2017-09-04
58|"Mazda 2 Hb"|"$ 25.900.000"|"2010"|"56.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454788614-mazda-mazda-2-hb-_JM"|"Azul"|"Gasolina"|"56000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"||"QFR-635"|"2010"|"HB"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|||||||||1|1|1|||1|||1||||2017-09-04
59|"Mazda 2"|"$ 29.000.000"|"2010"|"78.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-453439649-mazda-mazda-2-_JM"|"Blanco"|"Gasolina"|"78000"|"Mazda"|"Antioquia "|" Envigado"||"Mazda 2"|"No"|"MOR314"|"2010"|||"Sí"|"No"|"Tela"|"1.500"|"Otro"|"No"|"ZY562056"|"Sí"|"No"|||"Automática"|"Eléctricos"||||||||||||||||||||||2017-09-04
60|"Mazda 2 Mazda 2 Touring M/t"|"$ 49.650.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451671486-mazda-2-skyactiv-touring-15-mt-_JM"|"Plateado"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" La Calleja"|"Mazda 2"||"0"|"2017"|"MAZDA 2 TOURING M/T"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"|"1500"|"No"||||"Mecánica"|"Eléctricos"|1||||||||||1||1||1|||1|||1|2017-09-04
61|"Mazda 2 Hatchback"|"$ 36.500.000"|"2015"|"41.000 Km"|"Cundinamarca"|"http://articulo.tucarro.com.co/MCO-453037111-mazda-mazda-2-hatchback-_JM"|"Plateado"|"Gasolina"|"41000"|"Mazda"|"Cundinamarca "|" Mosquera"||"Mazda 2"||"UCW-240"|"2015"|"Hatchback"|"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"||"1498"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1|||||||||1||1||||||||||2017-09-04
62|"Mazda 2"|"$ 27.900.000"|"2011"|"53.797 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454628600-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"53797"|"Mazda"|"Bogotá D.c. "|" Rafael Uribe Uribe"|" San Luis"|"Mazda 2"|"No"|"RHR-814"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1498"|"Sí"||"MP3"||"Automática"|"Eléctricos"||||1||||||1||1||1|1|||1||||2017-09-04
63|"Mazda 2 Hb"|"$ 21.800.000"|"2009"|"84.100 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454905482-mazda-mazda-2-hb-_JM"|"Azul"|"Gasolina"|"84100"|"Mazda"|"Bogotá D.c. "|" Kennedy"|" Nueva Marsella I, Ii  y III Sector"|"Mazda 2"|"No"|"COB-117"|"2009"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|1||||||||1||1|1||1|1||1|||1|2017-09-04
64|"Mazda 2"|"$ 28.000.000"|"2011"|"69.800 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454409780-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"69800"|"Mazda"|"Bogotá D.c. "|" Suba"|" Floresta Norte"|"Mazda 2"|"No"|"***-**9"|"2011"|||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1|1|1|1||||1||||2017-09-04
65|"Mazda 2 Touring"|"$ 54.000.000"|"2017"|"12.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454615654-mazda-mazda-2-touring-_JM"|"Blanco"|"Gasolina"|"12500"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" Country Club"|"Mazda 2"|"Sí"|"JCW-741"|"2017"|"Touring"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|1|1||||||||1|1|1|1||1|||1|||1|2017-09-04
66|"Mazda 2 Hb"|"$ 31.500.000"|"2012"|"41.600 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453104584-mazda-mazda-2-hb-_JM"|"Azul"|"Gasolina"|"41600"|"Mazda"|"Bogotá D.c. "|" Fontibón"|" La Felicidad"|"Mazda 2"|"No"|"RLR-096"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Semi-cuero"||"Asistida"|"No"|"1498"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1||||||||||1|1|||1|||||||2017-09-04
67|"Mazda 2 Mazda 2 Mt"|"$ 30.000.000"|"2009"|"40.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453102344-mazda-mazda-2-mt-_JM"|"Plateado"|"Gasolina"|"40000"|"Mazda"|"Bogotá D.c. "|" Suba"|" La Colina Campestre"|"Mazda 2"|"Sí"|"CZL556"|"2009"|"MAZDA 2 MT"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Asistida"|"No"|"1500CC"|"No"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|||||||1||1|1|1|1|1|1|1||1||||2017-09-04
68|"Mazda 2 Hb"|"$ 28.900.000"|"2013"|"57.400 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453079504-mazda-mazda-2-hb-_JM"|"Blanco"|"Gasolina"|"57400"|"Mazda"|"Bogotá D.c. "|" Antonio Nariño"|" Ciudad Jardín Sur"|"Mazda 2"||"MSL-710"|"2013"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"||"1498"|"Sí"||"R/Rep."||"Mecánica"|"Eléctricos"|1||||||1||||1|1|1|1|1|1||1||1||2017-09-04
69|"Mazda 2"|"$ 32.000.000"|"2013"|"53.514 Km"|"Caldas"|"http://articulo.tucarro.com.co/MCO-452103291-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"53514"|"Mazda"|"Caldas "|" Chinchiná"||"Mazda 2"||"DHT-616"|"2013"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1|||||||||1|1|1|1|1|1|1||1||||2017-09-04
70|"Mazda 2 Hb"|"$ 31.200.000"|"2012"|"67.400 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454486358-mazda-mazda-2-hb-_JM"|"Negro"|"Gasolina"|"67400"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"RKZ-434"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||||1|||||1||||2017-09-04
71|"Mazda 2 Hb"|"$ 27.000.000"|"2009"|"61.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454108446-mazda-mazda-2-hb-_JM"|"Gris"|"Gasolina"|"61000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"MON-905"|"2009"|"HB"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1||||||||1|1|1|1||1|1||1||||2017-09-04
72|"Mazda 2"|"$ 29.000.000"|"2011"|"66.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452143177-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"66000"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Morisco"|"Mazda 2"|"No"|"REO981"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"|"16V"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"||"Mecánica"|"Eléctricos"|1|1||1||||||1|1|1|1|1|1|||1|||1|2017-09-04
73|"Mazda 2 Sedan"|"$ 30.000.000"|"2013"|"48.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452731952-mazda-2-sedan-_JM"|"Blanco"|"Gasolina"|"48000"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"|"No"|"NBX202"|"2013"|"2 Sedan"|"Sí"|"Sí"|"Sí"|"Tela"||"Mecánica"|"No"||"Sí"|"No"|"MP3"|"4x4"|"Mecánica"|"Eléctricos"|1|1|||1|||||1|1||1|||||1||||2017-09-04
74|"Mazda 2 Turing Skyactive At 1500cc Hb"|"$ 44.400.000"|"2016"|"34.000 Km"|"Valle Del Cauca"|"http://articulo.tucarro.com.co/MCO-454343584-mazda-mazda-2-turing-skyactive-at-1500cc-hb-_JM"|"Blanco"|"Gasolina"|"34000"|"Mazda"|"Valle Del Cauca "|" Cali"|" Panamericano"|"Mazda 2"||"IGY-501"|"2016"|"Turing Skyactive AT 1500cc  HB"|"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Automática"|"Eléctricos"|1||||||||||1|1|1||1|||1||||2017-09-04
75|"Mazda 2 Grand Touring A/t"|"$ 59.250.000"|"2017"|"0 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-451671538-mazda-2-skyactiv-grand-touring-15-at-_JM"|"Blanco"|"Gasolina"|"0"|"Mazda"|"Bogotá D.c. "|" Usaquén"|" La Calleja"|"Mazda 2"||"0"|"2017"|"GRAND TOURING A/T"|"Sí"|"Sí"|"Sí"|"Cuero"||"Asistida"|"Sí"|"1500"|"No"||||"Automática"|"Eléctricos"|1||||||||||1||1||1|1||1|||1|2017-09-04
76|"Mazda 2 1.5 Aut2013 Mjy891"|"$ 33.900.000"|"2013"|"51.027 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454861787-mazda-2-15-aut2013-mjy891-_JM"|"Rojo"|"Gasolina"|"51027"|"Mazda"|"Bogotá D.c. "|" Bogota"||"Mazda 2"||"MJY891"|"2013"|||"Sí"|"Sí"|"Cuero"||"Hidráulica"|"Sí"|"1500"|"No"||||"Automática"|||||||||||||||||||||||2017-09-04
77|"Mazda 2"|"$ 26.900.000"|"2011"|"63.000 Km"|"Santander"|"http://articulo.tucarro.com.co/MCO-454957759-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"63000"|"Mazda"|"Santander "|" Bucaramanga"||"Mazda 2"|"Sí"|"KKR-173"|"2011"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||1|||||1|1|1|1|1|1|1||1||||2017-09-04
78|"Mazda 2"|"$ 32.000.000"|"2013"|"56.000 Km"|"Risaralda"|"http://articulo.tucarro.com.co/MCO-454004176-mazda-mazda-2-_JM"|"Gris"|"Gasolina"|"56000"|"Mazda"|"Risaralda "|" Pereira"||"Mazda 2"||"MUU-533"|"2013"|||"Sí"|"Sí"|"Tela"||"Hidráulica"||"1500"|"Sí"||"R/Rep."||"Mecánica"|"Eléctricos"|1||||||||||1||||1|||1||||2017-09-04
79|"Mazda 2 Mazda 2"|"$ 28.500.000"|"2012"|"70.500 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454980841-mazda-mazda-2-2012-_JM"|"Gris"|"Gasolina"|"70500"|"Mazda"|"Antioquia "|" Medellín"|" El Poblado"|"Mazda 2"|"No"|"DIK058"|"2012"|"mazda 2"|"Sí"|"Sí"|"Sí"|"Cuero"|"4"|"Hidráulica"|"Sí"|"1500"|"Sí"|"No"|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|||1|||||||1|1|1||1|1||1|1||1|2017-09-04
80|"Mazda 2, 2018"|"$ 59.900.000"|"2018"|"0 Km"|"Huila"|"http://articulo.tucarro.com.co/MCO-445466249-mazda-2-2018-_JM"|"Azul"||"0"|"Mazda"|"Huila "|" Neiva"||"Mazda 2"||"0"|"2018"|||||||"Asistida"|||"No"||||"Automática"|||||||||||||||||||||||2017-09-04
81|"Mazda 2"|"$ 48.000.000"|"2016"|"9.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454856208-mazda-mazda-2-_JM"|"Rojo"|"Gasolina"|"9000"|"Mazda"|"Bogotá D.c. "|" Suba"|" Calima Norte"|"Mazda 2"|"Sí"|"IJZ-675"|"2016"||"Sí"|"Sí"|"Sí"|"Tela"||"Hidráulica"||"1496"|"Sí"||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|||||||||||||||||||||2017-09-04
82|"Mazda 2 Sedan"|"$ 31.490.000"|"2011"|"52.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454004466-mazda-mazda-2-2011-_JM"|"Gris"|"Gasolina"|"52000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"BXQ-788"|"2011"|"Sedan"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1|||1|2017-09-04
83|"Mazda 2 Grand Touring Mec Paño 2018"|"$ 54.950.000"|"2018"|"0 Km"|"Tolima"|"http://articulo.tucarro.com.co/MCO-452037796-mazda-2-grand-touring-mec-pano-2018-_JM"|"Rojo"|"Gasolina"|"0"|"Mazda"|"Tolima "|" Ibagué"||"Mazda 2"|"Sí"|"0"|"2018"||"Sí"|"Sí"|"Sí"|"Tela"||"Asistida"|"Sí"|"1500"|"No"|"No"|"MP3"||"Mecánica"|"Eléctricos"|1|||||||||1|||1||1|||1||||2017-09-04
84|"Mazda 2 Hb"|"$ 30.000.000"|"2012"|"49.000 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-452425661-mazda-mazda-2-hb-_JM"|"Rojo"|"Gasolina"|"49000"|"Mazda"|"Bogotá D.c. "|" Kennedy"||"Mazda 2"|"Sí"|"RJW 933"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Tela"|"4L"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"CD"||"Automática"|"Eléctricos"|1|||1||||||||1|||1|||||||2017-09-04
85|"Mazda 2 Hb Mt 1500cc"|"$ 38.700.000"|"2015"|"23.300 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-453758198-mazda-mazda-2-hb-mt-1500cc-_JM"|"Blanco"|"Gasolina"|"23300"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Villa Luz"|"Mazda 2"|"Sí"|"ZYR-003"|"2015"|"HB MT 1500CC"|"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|||||1||||1|1|1||1|||1|||1|2017-09-04
86|"Mazda 2 Grand Touring"|"$ 49.000.000"|"2016"|"28.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454054813-mazda-mazda-2-grand-touring-_JM"|"Negro"|"Gasolina"|"28000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"Sí"|"USW-480"|"2016"|"Grand Touring"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1|||1|2017-09-04
87|"Mazda 2 Touring"|"$ 47.000.000"|"2017"|"14.750 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454789250-mazda-2-touring-automatico-perfecto-_JM"|"Gris"|"Gasolina"|"14750"|"Mazda"|"Bogotá D.c. "|" Suba"|" Mazurén"|"Mazda 2"|"Sí"|"IXP388"|"2017"|"TOURING"|"Sí"|"Sí"|"Sí"|"Tela"|"4"|"Hidráulica"|"No"|"1500"|"Sí"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|||||||||1|1|1||1|||1|||1|2017-09-04
88|"Mazda 2 Hb"|"$ 31.600.000"|"2012"|"58.000 Km"|"Antioquia"|"http://articulo.tucarro.com.co/MCO-454800322-mazda-mazda-2-2012-_JM"|"Blanco"|"Gasolina"|"58000"|"Mazda"|"Antioquia "|" Medellín"||"Mazda 2"|"No"|"DJS-084"|"2012"|"HB"|"Sí"|"Sí"|"Sí"|"Cuero"|"4L"|"Hidráulica"|"No"|"1500"|"No"|"No"|"MP3"|"4x2"|"Automática"|"Eléctricos"|1||||||||||1|1|1||1|1||1||||2017-09-04
89|"Mazda 2"|"$ 26.700.000"|"2011"|"73.500 Km"|"Bogotá D.c."|"http://articulo.tucarro.com.co/MCO-454065596-mazda-mazda-2-_JM"|"Plateado"|"Gasolina"|"73500"|"Mazda"|"Bogotá D.c. "|" Engativa"|" Normandía"|"Mazda 2"||"RGP-870"|"2011"||"Sí"|"Sí"|"Sí"|"Cuero"||"Hidráulica"||"1500"|"Sí"||"MP3"||"Mecánica"|"Eléctricos"|1||||||||||1|||1|1|||||||2017-09-04
