"Precio"|"Modelo_anyo"|"Ubicacion"|"Color"|"Combustible"|"Recorrido"|"Departamento"|"Ciudad"|"Barrio"|"Unico"|"Placa"|"Version"|"FrenosABS"|"Aire"|"Airbag"|"Asientos"|"Cilindros"|"Direccion"|"Financiamiento"|"Motor"|"Negociable"|"MotorReparado"|"Sonido"|"Traccion"|"Transmision"|"Vidrios"|"AlarmaControl"|"Asegurado"|"RastreoSatelital"|"CD"|"DVD"|"Planta"|"Buffer"|"Estribos"|"ForroLlantaRepuesto"|"LlantasNuevas"|"LucesAntiNiebla"|"PeliculaSeguridad"|"RetrovisoresElectricos"|"ReVTecnicoMecanica"|"RinesLujo"|"Spoiler"|"SunRoof"|"BloqueoCentral"|"ForroVolante"|"ForroAsientos"|"VolanteDeportivo"|"Ubicacion_r"|"Color_r"|"Combustible_r"|"Departamento_r"|"Ciudad_r"|"Barrio_r"|"Placa_r"|"Version_r"|"Asientos_r"|"Cilindros_r"|"Direccion_r"|"Motor_r"|"Sonido_r"|"Traccion_r"|"Transmision_r"|"Vidrios_r"
37900000|2014|"Bogotá D.c."|"Plateado"|"Gasolina"|33609|"Bogotá D.c. "|" Bogota"||0|"HIU189"||0|0|0|"Tela"||"Asistida"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|"3"|"9"|"1"|"3"|"7"||"203"||"3"||"1"|"23"|"2"||"1"|"1"
52520000|2018|"Bogotá D.c."|"Rojo"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"||0|"000000"||0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"R/Rep."|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|0|"3"|"10"|"1"|"3"|"7"||"29"||"3"|"8"|"1"|"23"|"3"|"1"|"1"|"1"
47900000|2016|"Antioquia"|"Blanco"||25000|"Antioquia "|" Medellín"|" El Poblado"||"Ifo706"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"3"||"1"|"33"|"63"|"241"||||"2"||||"1"|
46500000|2016|"Tolima"|"Plateado"|"Gasolina"|23575|"Tolima "|" Ibagué"||0|"IGX-829"||0|0|0|"Tela"||"Hidráulica"|0|"1600"|0|0|"MP3"||"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|0|0|"20"|"9"|"1"|"20"|"26"||"247"||"3"||"2"|"27"|"2"||"1"|"1"
30800000|2012|"Bogotá D.c."|"Gris"|"Gasolina"|72000|"Bogotá D.c. "|" Barrios Unidos"|" José Joaquín Vargas"|0|"MTM 849"|"Mazda 2 1.5 AT"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"5"|"78"|"403"|"62"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
35000000|2014|"Valle Del Cauca"|"Blanco"|"Gasolina"|45000|"Valle Del Cauca "|" Cali"|" Los Cámbulos"||"HNS208"|||0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|1|0|0|0|"21"|"3"|"1"|"21"|"13"|"102"|"212"||"1"||"2"|"23"|"2"||"1"|"1"
47900000|2016|"Antioquia"|"Blanco"|"Gasolina"|45000|"Antioquia "|" Rionegro"||0|"UEN259"|"GRAN TOURING"|0|0|0|"Cuero"||"Hidráulica"|0|"1500cc"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"3"|"1"|"1"|"44"||"534"|"25"|"1"||"2"|"25"|"2"|"1"|"1"|"1"
35800000|2015|"Antioquia"|"Rojo"|"Gasolina"|45000|"Antioquia "|" Medellín"||0|"HZO-036"|"HB"|0|0|0|"Cuero"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|1|1|0|1|1|1|1|0|1|1|0|0|0|0|0|"1"|"10"|"1"|"1"|"33"||"234"|"44"|"1"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
34900000|2014|"Bogotá D.c."|"Blanco"|"Gasolina"|80000|"Bogotá D.c. "|" Bogota"|||"HSP-983"||0|0|0|"Tela"|"16"|"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"3"|"1"|"3"|"7"||"219"||"3"|"5"|"2"|"23"|"2"||"1"|"1"
46500000|2016|"Antioquia"|"Gris"||24100|"Antioquia "|" Medellín"|" El Poblado"||"IGN921"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"||"1"|"33"|"63"|"244"||||"2"||||"1"|
30200000|2011|"Bogotá D.c."|"Plateado"|"Gasolina"|74000|"Bogotá D.c. "|" Fontibón"|" Modelia"|0|"REV-833"|"SD AT 1500CC"|||0|"Tela"||"Asistida"||"1500"|0||"CD"||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|0|1|0|0|1|"3"|"9"|"1"|"3"|"23"|"112"|"473"|"92"|"3"||"1"|"23"|"1"||"1"|"1"
46500000|2016|"Tolima"|"Plateado"|"Gasolina"|23575|"Tolima "|" Ibagué"||0|"IGX-829"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"||"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|1|0|0|0|"20"|"9"|"1"|"20"|"26"||"247"||"3"||"2"|"23"|"2"||"1"|"1"
28500000|2011|"Norte De Santander"|"Plateado"|"Gasolina"|60000|"Norte De Santander "|" Cúcuta"||0|"CUD-169"|"SEDAN"||0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|0|0|0|"16"|"9"|"1"|"16"|"18"||"70"|"94"|"3"||"2"|"23"|"2"|"1"|"1"|"1"
38700000|2015|"Bogotá D.c."|"Azul"|"Gasolina"|22500|"Bogotá D.c. "|" Puente Aranda"|" Jazmín"|0|"UBL-471"||0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"||"Mecánica"|"Eléctricos"|1|1|0|0|0|0|1|0|0|0|1|1|1|0|1|1|0|0|0|0|0|"3"|"1"|"1"|"3"|"42"|"76"|"522"||"3"||"2"|"23"|"2"||"2"|"1"
38000000|2015|"Santander"|"Blanco"|"Gasolina"|32000|"Santander "|" Bucaramanga"|||"UCR-153"||0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|0|1|1|1|1|0|0|1|0|0|0|"19"|"3"|"1"|"19"|"9"||"529"||"1"||"2"|"23"|"2"||"1"|"1"
29500000|2011|"Bogotá D.c."|"Gris"|"Gasolina"|35600|"Bogotá D.c. "|" Antonio Nariño"|" Ciudad Jardín Sur"|0|"RHS-902"|"HB"|0|0|0|"Tela"|"4"|"Hidráulica"||"1498"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|0|0|1|1|1|1|0|1|0|0|1|"3"|"5"|"1"|"3"|"2"|"48"|"490"|"44"|"3"|"8"|"2"|"19"|"2"||"2"|"1"
27000000|2009|"Antioquia"|"Azul"|"Gasolina"|93926|"Antioquia "|" Envigado"||0|"MOO462"||0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"CD"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|1|0|0|0|"1"|"1"|"1"|"1"|"22"||"390"||"3"|"8"|"1"|"23"|"1"|"1"|"1"|"1"
25900000|2009|"Antioquia"|"Negro"|"Gasolina"|82000|"Antioquia "|" Medellín"||0|"DBI-740"|"HB"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|0|1|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|"1"|"7"|"1"|"1"|"33"||"93"|"44"|"3"|"14"|"2"|"23"|"2"|"1"|"1"|"1"
56800000|2017|"Huila"|"Azul"||0|"Huila "|" Neiva"|||"***"|||||||"Asistida"|||0||||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"12"|"1"||"12"|"38"||"6"||||"1"||||"1"|"1"
28500000|2011|"Antioquia"|"Gris"|"Gasolina"|61000|"Antioquia "|" Medellín"|" El Poblado"|0|"kjo652"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"351"||"3"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
26500000|2011|"Meta"|"Azul"|"Gasolina"|90000|"Meta "|" Villavicencio"|||"XXX000"||0|0|0|"Cuero"||"Hidráulica"||"1.500 cc"|0|0|||"Mecánica"||0|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|"14"|"1"|"1"|"14"|"56"||"555"||"1"||"2"|"10"|||"2"|
24300000|2008|"Bogotá D.c."|"Azul"|"Gasolina"|93500|"Bogotá D.c. "|" Suba"|" Alhambra"||"CYN-667"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|0|0|0|"3"|"1"|"1"|"3"|"49"|"5"|"81"||"3"|"8"|"2"|"23"|"2"||"1"|"1"
36900000|2014|"Bogotá D.c."|"Azul"|"Gasolina"|39932|"Bogotá D.c. "|" Bogota"||0|"HTK903"|"MAZDA 2 AUT"|0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|0|0|"3"|"1"|"1"|"3"|"7"||"223"|"63"|"1"||"2"|"23"|"2"||"1"|"1"
35900000|2015|"Antioquia"|"Plateado"||33000|"Antioquia "|" Medellín"|" El Poblado"||"HZK827"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"9"||"1"|"33"|"63"|"233"||||"2"||||"2"|
24500000|2011|"Bogotá D.c."|"Gris"|"Gasolina"|105000|"Bogotá D.c. "|" Suba"|" Mirandela"|0|"RDP377"|"MAZDA 2"|0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0||"CD"||"Mecánica"|"Eléctricos"|1|0|0|1|0|0|0|0|0|0|1|1|1|1|0|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"49"|"111"|"465"|"60"|"1"||"2"|"23"|"1"||"2"|"1"
23500000|2009|"Bogotá D.c."|"Gris"|"Gasolina"|76900|"Bogotá D.c. "|" Usaquén"|" Bellavista"|0|"FMG058"||0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500"|0||"MP3"||"Automática"|"Eléctricos"|0|1|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|1|0|0|0|"3"|"5"|"1"|"3"|"53"|"21"|"177"||"1"|"8"|"2"|"23"|"2"||"1"|"1"
44900000|2016|"Bogotá D.c."|"Blanco"|"Gasolina"|42683|"Bogotá D.c. "|" Bogota"||0|"UUK341"||0|0|0|"Tela"|"2000"|"Asistida"|0||0||"CD"||"Automática"||0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|1|0|0|0|"3"|"3"|"1"|"3"|"7"||"545"||"3"|"7"|"1"||"1"||"1"|
32500000|2014|"Antioquia"|"Gris"|"Gasolina"|50000|"Antioquia "|" Medellín"|" El Poblado"|0|"hgw79"|"mazda 2 sport MT 1500cc"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"|"63"|"196"|"80"|"3"||"2"|"23"|"2"|"1"|"2"|"1"
22000000|2008|"Bogotá D.c."|"Negro"|"Gasolina"|105000|"Bogotá D.c. "|" Usaquén"|" Santa Bibiana"|0|"CQJ429"|"Automático 1500cc 2008"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|1|0|0|0|0|0|1|1|1|1|1|1|0|0|1|0|0|0|"3"|"7"|"1"|"3"|"53"|"157"|"67"|"18"|"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
35500000|2015|"Antioquia"|"Gris"|"Gasolina"|28318|"Antioquia "|" Rionegro"||0|"HAL862"||0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500cc"|0||"MP3"||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"1"|"5"|"1"|"1"|"44"||"185"||"1"|"8"|"2"|"25"|"2"||"2"|"1"
56520000|2017|"Tolima"|"Azul"|"Gasolina"|0|"Tolima "|" Ibagué"||0|"N/A"|"GRAN TOURING"|0|0|0|"Cuero"|"4"|"Asistida"|0|"1500CC"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|0|0|1|0|1|1|0|1|1|0|1|"20"|"1"|"1"|"20"|"26"||"419"|"25"|"1"|"8"|"1"|"26"|"2"|"1"|"1"|"1"
37500000|2015|"Valle Del Cauca"|"Blanco"||43000|"Valle Del Cauca "|" Cali"|" El Cedro"||"UGN611"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"21"|"3"||"21"|"13"|"59"|"539"||||"2"||||"1"|
30900000|2011|"Antioquia"|"Blanco"|"Gasolina"|74400|"Antioquia "|" Medellín"|" Castropol"|0|"bxt796"|"automatico"|0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|1|1|1|1|0|0|1|1|1|1|1|1|1|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"|"39"|"58"|"15"|"1"||"2"|"23"|"2"|"1"|"1"|"1"
45900000|2016|"Antioquia"|"Negro"|"Gasolina"|27000|"Antioquia "|" Medellín"|" Laureles"||"uen690"||0|0|0|"Tela"||"Hidráulica"|||0||"MP3"||"Automática"||0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|"1"|"7"|"1"|"1"|"33"|"99"|"535"||"3"||"2"||"2"||"1"|
31700000|2012|"Antioquia"|"Gris"|"Gasolina"|45000|"Antioquia "|" Medellín"||0|"MCV747"|"AT"|0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500"|0|0|"CD"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|0|0|0|0|"1"|"5"|"1"|"1"|"33"||"374"|"11"|"1"|"8"|"2"|"23"|"1"||"1"|"1"
25900000|2010|"Bogotá D.c."|"Rojo"|"Gasolina"|65000|"Bogotá D.c. "|" Engativa"|" La Estradita"|0|"DCU710"||0|0|0|"Tela"|"4"|"Asistida"|0|"1500"|0|0|"CD"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|0|1|0|1|0|0|0|1|0|0|0|"3"|"10"|"1"|"3"|"21"|"88"|"108"||"3"|"8"|"1"|"23"|"1"||"1"|"1"
28500000|2013|"Antioquia"|"Blanco"|"Gasolina"|51000|"Antioquia "|" Medellín"||0|"MSR-808"|"Sedan"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|1|0|0|1|1|1|0|1|0|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"||"402"|"93"|"3"|"14"|"2"|"23"|"2"|"1"|"2"|"1"
26000000|2010|"Santander"|"Gris"|"Gasolina"|64000|"Santander "|" Bucaramanga"|||"KBL-673"||0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|1|1|1|1|0|0|0|1|0|0|0|"19"|"5"|"1"|"19"|"9"||"312"||"3"||"2"|"23"|"2"||"2"|"1"
27500000|2011|"Antioquia"|"Plateado"|"Gasolina"|55500|"Antioquia "|" Medellín"|||"KHH-133"|"HB"|0|0|0|"Tela"|"4L"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|"1"|"9"|"1"|"1"|"33"||"335"|"44"|"3"|"14"|"2"|"23"|"2"|"1"|"2"|"1"
57450000|2017|"Bogotá D.c."|"Azul"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"|||"000"||0|0|0|"Tela"||"Asistida"|0||0||||"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"1"|"1"|"3"|"7"||"27"||"3"||"1"||||"1"|"1"
45800000|2016|"Antioquia"|"Plateado"|"Gasolina"|23000|"Antioquia "|" Medellín"|" El Poblado"|0|"IGN921"|"TOURIN AUTOMATICO"|0|0|0|"Cuero"|"4"|"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|0|1|0|0|1|0|1|0|"1"|"9"|"1"|"1"|"33"|"63"|"244"|"109"|"1"|"8"|"1"|"23"|"2"|"1"|"1"|"1"
23000000|2008|"Risaralda"|"Azul"|"Gasolina"|115000|"Risaralda "|" Pereira"|||"CQI-160"||0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|1|0|0|0|"18"|"1"|"1"|"18"|"41"||"64"||"3"||"2"|"23"|"2"||"1"|"1"
48500000|2016|"Bogotá D.c."|"Azul"|"Gasolina"|14700|"Bogotá D.c. "|" Suba"|" Niza"|0|"IXM480"|"SKYACTIV GRAND TOURING FULL"|0|0|0|"Tela"||"Asistida"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|1|0|1|0|0|1|"3"|"1"|"1"|"3"|"49"|"116"|"282"|"99"|"3"||"1"|"23"|"2"|"1"|"1"|"1"
28000000|2011|"Antioquia"|"Gris"|"Gasolina"|104500|"Antioquia "|" Itaguí"||0|"KHG214"|||0|0|"Tela"||"Asistida"|0||0||"CD"|"4x2"|"Automática"|"Eléctricos"|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|"1"|"5"|"1"|"1"|"27"||"334"||"3"||"1"||"1"|"1"|"1"|"1"
32000000|2013|"Antioquia"|"Blanco"|"Gasolina"|70000|"Antioquia "|" Medellín"|||"MTY-165"||0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0||"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|0|1|1|1|0|0|1|0|0|0|"1"|"3"|"1"|"1"|"33"||"405"||"3"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
31500000|2013|"Valle Del Cauca"|"Blanco"|"Gasolina"|67200|"Valle Del Cauca "|" Cali"||0|"HYD-307"|"HB"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|0|0|0|"21"|"3"|"1"|"21"|"13"||"230"|"44"|"3"||"2"|"23"|"2"||"2"|"1"
29000000|2012|"Risaralda"|"Gris"|"Gasolina"|90000|"Risaralda "|" Pereira"|" Los Alpes"|0|"DHR149"|"MAZDA 2 MECÁNICO"|0||0|"Tela"||"Hidráulica"|0|"1.5"|0||"MP3"||"Mecánica"||1|0|0|0|1|0|0|0|0|0|1|0|1|0|0|0|0|1|0|0|0|"18"|"5"|"1"|"18"|"41"|"101"|"124"|"73"|"3"||"2"|"5"|"2"||"2"|
33500000|2014|"Bogotá D.c."|"Gris"|"Gasolina"|31935|"Bogotá D.c. "|" Bogota"|||"HIX820"|||0|0|"Cuero"||"Hidráulica"|0|"1500"|0||||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"5"|"1"|"3"|"7"||"204"||"1"||"2"|"23"|||"2"|"1"
26900000|2010|"Antioquia"|"Negro"|"Gasolina"|56000|"Antioquia "|" Medellín"|" El Poblado"|0|"KBX350"|"Hatch Back"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Mecánica"|"Eléctricos"|1|1|0|0|0|0|0|0|0|0|1|1|1|1|1|0|0|1|0|0|0|"1"|"7"|"1"|"1"|"33"|"63"|"321"|"35"|"3"|"8"|"2"|"23"|"2"|"1"|"2"|"1"
51999000|2017|"Bogotá D.c."|"Blanco"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"||0|"000000"|"SPORT"|0|0|0|"Semi-cuero"|"4"|"Asistida"|0|"1500"|0|0|"R/Rep."|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|0|1|1|0|1|0|0|0|"3"|"3"|"1"|"3"|"7"||"29"|"104"|"2"|"8"|"1"|"23"|"3"|"1"|"1"|"1"
24500000|2009|"Valle Del Cauca"|"Gris"||110000|"Valle Del Cauca "|" Cali"|" Valle Del Lili"||"CUL504"|||||||"Hidráulica"|||0||||"Automática"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"21"|"5"||"21"|"13"|"171"|"72"||||"2"||||"1"|
25300000|2010|"Bogotá D.c."|"Vinotinto"|"Gasolina"|62000|"Bogotá D.c. "|" Bogota"||0|"RZI467"|"MAZDA 2 HB AUT, SUN ROOF"|0|0|0|"Cuero"||"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|0|1|1|1|1|0|1|1|0|0|0|"3"|"12"|"1"|"3"|"7"||"519"|"72"|"1"||"2"|"23"|"2"|"1"|"1"|"1"
57450000|2017|"Bogotá D.c."|"Rojo"|"Gasolina"|0|"Bogotá D.c. "|" Martires"|" Usatama"||"UUU000"|"GRAND TOURING"|0|0|0|"Tela"|"4"|"Asistida"|0|"SKYACTIV-G"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|1|1|1|1|"3"|"10"|"1"|"3"|"32"|"170"|"548"|"28"|"3"|"8"|"1"|"30"|"2"||"1"|"1"
30000000|2012|"Caldas"|"Gris"|"Gasolina"|81122|"Caldas "|" Manizales"|" Milán"|0|"KIL920"|"HATCHBACK"|0|0|0|"Tela"|"4"|"Hidráulica"|0|"1500"|0|0|"CD"|"4x2"|"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|0|0|0|"6"|"5"|"1"|"6"|"31"|"109"|"346"|"40"|"3"|"8"|"2"|"23"|"1"|"1"|"2"|"1"
37900000|2015|"Bogotá D.c."|"Negro"|"Gasolina"|38234|"Bogotá D.c. "|" Bogota"||0|"UCR147"|"MEC"|0|0|0|"Tela"||"Hidráulica"|0|"1500"|0|0|"MP3"||"Mecánica"|"Eléctricos"|0|0|0|0|0|0|0|0|0|0|0|1|1|0|1|1|0|0|0|0|0|"3"|"7"|"1"|"3"|"7"||"530"|"87"|"3"||"2"|"23"|"2"||"2"|"1"
44800000|2016|"Valle Del Cauca"|"Rojo"|"Gasolina"|33000|"Valle Del Cauca "|" Cali"|" San Fernando"||"IIV-767"||0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|0|0|1|0|0|0|"21"|"10"|"1"|"21"|"13"|"145"|"256"||"3"||"2"|"23"|"2"||"2"|"1"
24000000|2010|"Cundinamarca"|"Gris"||82000|"Cundinamarca "|" Bogota"|" Cedritos"||"***948"|||||||"Hidráulica"|||0||||"Mecánica"||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"11"|"5"||"11"|"7"|"40"|"23"||||"2"||||"2"|
33500000|2014|"Antioquia"|"Gris"|"Gasolina"|69500|"Antioquia "|" Medellín"||0|"HEZ956"||0|0|0|"Cuero"||"Asistida"|0|"1400"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|1|0|0|0|0|0|0|0|1|1|1|1|1|1|1|0|1|0|0|0|"1"|"5"|"1"|"1"|"33"||"194"||"1"||"1"|"16"|"2"|"1"|"1"|"1"
30500000|2013|"Valle Del Cauca"|"Gris"||37000|"Valle Del Cauca "|" Cali"|" San Vicente"||"NER-457"|"HB MT 1500"|0|0|0|"Tela"||"Hidráulica"||"1500"|0||"MP3"||"Mecánica"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|0|1|1|0|1|0|0|0|"21"|"5"||"21"|"13"|"154"|"433"|"54"|"3"||"2"|"23"|"2"||"2"|"1"
28500000|2011|"Antioquia"|"Gris"|"Gasolina"|54500|"Antioquia "|" Medellín"||0|"KBU-445"|"HB AUT"|0|0|0|"Cuero"|"4"|"Hidráulica"|0|"1500"|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|1|1|1|1|1|1|0|1|0|0|1|"1"|"5"|"1"|"1"|"33"||"319"|"49"|"1"|"8"|"2"|"23"|"2"|"1"|"1"|"1"
58900000|2017|"Bogotá D.c."|"Plateado"|"Gasolina"|0|"Bogotá D.c. "|" Bogota"||0|"-"|"Grand Touring"|0|0|0|"Tela"|"4"|"Asistida"|0|"1.5 L."|0|0|"MP3"|"4x2"|"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|1|1|0|1|1|1|0|0|1|1|1|1|"3"|"9"|"1"|"3"|"7"||"1"|"27"|"3"|"8"|"1"|"7"|"2"|"1"|"1"|"1"
52000000|2016|"Bogotá D.c."|"Azul"|"Gasolina"|20170|"Bogotá D.c. "|" Fontibón"|" Cofradia"|0|"IJT-741"|"Grand Touring AT 1500CC"|0|0|0|"Cuero"||"Hidráulica"||"1500"|0||"MP3"||"Automática"|"Eléctricos"|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|"3"|"1"|"1"|"3"|"23"|"51"|"258"|"29"|"1"||"2"|"23"|"2"||"1"|"1"
